88    J1701-3006B  pdm+03     0.0035938521270515      34  lfrj12     -3.483E-19        20  lfrj12     *
89    J1701-3006C  pdm+03     0.0076128487111379      68  lfrj12     -6.413E-20        10  lfrj12     *
90    J1701-3006D  cha03      0.0034177704450548      17  lfrj12     1.257E-19         24  lfrj12     *
91    J1701-3006E  cha03      0.0032337373331158      65  lfrj12     3.103E-19         27  lfrj12     *
92    J1701-3006F  cha03      0.0022947270806719      29  lfrj12     2.221E-19         18  lfrj12     *
93    J1708-3506   kjv+10     0.0045051589484591       7  nbb+14     1.1421E-20        11  nbb+14     1.02e-20
94    J1709+2313   fcwa95     0.0046311962778409       2  lwf+04     0.00000363E-15     4  lwf+04     1.48e-21
95    J1711-4322   lfl+06     0.1026182883472          6  lfl+06     2.666E-17          5  lfl+06     *
96    J1713+0747   fwc93      0.004570136526356975    11  zsd+15     8.52961E-21       11  zsd+15     8.01e-21
97    J1719-1438   bbb+11a    0.0057901517700238       5  nbb+14     8.043E-21          7  nbb+14     5.17e-21
98    B1718-19     lbhb93     1.00403745670           19  hlk+04     1.6240E-15        16  hlk+04     *
99    J1723-2837   fsk+04     0.001855732795729       11  cls+13     7.5E-21            5  cls+13     *
100   J1727-2946   fsk+04     0.0270831832440066      12  lem+15     2.4632E-19         3  lem+15     2.46e-19
101   J1731-1847   kjv+10     0.00234455954688568     11  nbb+14     2.5407E-20         5  nbb+14     2.45e-20
102   J1732-5049   eb01b      0.00531255029055024     12  rhc+15     1.41951E-20       17  rhc+15     1.19e-20
103   J1737-0811   blr+13     0.0041750173128551       8  blr+13     7.93E-21           8  blr+13     *
104   J1738+0333   jac05      0.0058500958597756860    11  fwe+12     2.411992E-20      14  fwe+12     2.25e-20
105   J1740-3052   sml+01     0.570313411724           3  msk+12     2.5504275E-14     95  msk+12     *
106   J1740-5340A  dlm+01     0.00365032889720         1  dpm+01     1.68E-19           7  dpm+01     *
107   J1741+1351   jbo+07     0.003747154499239110    12  abb+15     3.02169E-20        3  abb+15     2.89e-20
108   J1744-3922   fsk+04     0.172444360995           2  fsk+04     1.55E-18          12  fsk+04     *
109   J1745-0952   eb01b      0.0193763034411294      19  jsb+10     9.246E-20          5  jsb+10     2.85e-20
